content,feedback_label
다음화에 검에 능력 사용할듯,1
이 작가는 즁력을 모르는데 확실함,0
즁력 반감킥!!!,1
은 하면서 중력 증감 세로베기는 없음ㅋㅋㅋㅋ,0
스토리는 그렇다 쳐도 그림체가..,0
진짜 존ㄴ 재미없다 하차함,0
노잼,0
이걸보니 우리나라 웹툰 수준이 얼마나 높은지 알겠음,1
몬스터가 양손잡이 이구나!!,1
왼손으로 검들었다가 오른손으로 검들었다가 변화무쌍이로세~,1
아 댓글창만 보고 끄는게 더 재밌네 ㅋㅋ,1
경제도 잘하고,1
한 화 내내 질질 쳐 끌기만 하노,0
뭔가,1
느낌이 꼬카인맡듯이 이건 똥이라고 생각하면서 OOO미에 중독성에 빠졌다,1
뭔가,1
흐름이 끊키고 집중이 안된다,0
무모하지만 결제를 해볼까?,1
다들 잘자요는 왜 다는거임?,1
나만 이해못하는ㄴ데 누가 베뎃으로 설명좀,1
작가가 중학교수준도 안되니 등장인물을 유치원생 이하 밖에 못 만드네 ㅋㅋ,0
검수도 안하고 갖고오나,0
이거 개그물 맞죠?,1
웃음만 나오네 ㅋㅋ,1
익숙한 똥맛이다,1
볼만하다는 애들은 뭐냐 급식이 만든거 같은 수준인데 옛날 네이버 베스트도전에 있던 아마추어 작품보다 못 한거 같은데 나만 그러냐?,0
무슨 베댓 볼때마다 볼만 한데 쳐,1
이러고 있으니 인지부조화 옴,1
여기서 끊는다고?!,1
???:,1
"중력, 약력, 강력, 전자기력...",1
만물펀치...!,1
이딴게 일본에서 인기있는 웹툰이라도 가지고온거 맞음?,1
12시가 되면은—,1
뭐 어때요~,1
댓도별로벖는데 내 맘대로 놀면 안돼요?,1
ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ,1
그니까 왜 중력이냐고 ㅋㅋㅋㅋㅋ 중력은 탈출 속도나 바꾸지 줄인다고 속력이 왜 바뀌냐고 ㅋㅋㅋㅋ,0
차라리 시간이나 벡터조정이면 몰라,0
보고가요,1
5663,1
>> ●----------- ◆▪︎▪︎▪︎,1
직업명 중력자 말고 만유인력자나 뉴턴으로 하는게,0
감성이 딱 소드아트온라인 그시절 감성인데ㅋㅋㅋㅋ 2010년도쯤에 봤으면 재밌게봤을듯,1
뭐가 무모한데?,1
"좀 보여ㅈ- ㅇ,",1
어?,1
"잠시만요 작가님, 아니 여기서 끊어요?",1
제 숨도 턱턱 끊기네요 ㅋㅋㅋ,1
"아, 안돼겠다 지금부터 다음화 나올때까지 숨 참는다",1
마다다!!,1
칙쇼!!,1
대사?,1
내용?,1
그딴건 모르겠고 효과가 맛있다.,1
볼만한데 인기가없네,1
작가님 저희 동생을 왜 멋대로 그려놓으신거죠..?,0
왜 내가 양손을 집어넣고 싸우고 있었는지 알려줄까?,1
언젠가 질 거 같은 순간이 오면..,1
"그러면, 조금 쯤은 애착이 솟아날 줄 알았거든.",1
이 '나'라는 '인간'한테 말이야.,1
-나카하라 츄야-,1
자기는 선택을 받았데ㅋㅋ,1
누가보면 sss급인줄 번개내성도 있는 애한테 번개공격을 하고 얼마나 멍청해,0
이번에 사나 저주받은 아이라는 쓰렉 영화를 봤는데 요랬어.,1
난 여기까지할게.,1
형들 잘 달려봐.,1
뭔가 대화나 전개가 일본스럽다..,1
짧다,0
어..,1
뭔가,1
너무 짧은데..,0
일단 다 질러보고 생각해보자,1
흠...,1
카카오웹툰에나 있을 법한 작품을 가져온 거 같은데,1
이거 ai로 그리는거네.,1
부싯돌 오토바이 보여줄때 반대편 발이 오토바이 통과하네ㅡㅡ,0
대체뭔 개가튼 전개야,1
하차.,1
ㅋㅋㅋㅋㅋㅋ아니 배댓갑자기 3개로 확 줄어든게 개웃김,1
기안한테 배웠다고 어디가서 말하지마라..,0
이건 뭔 막장이냐,1
시벌,1
갑자기 ..?,1
기안84가 이름바꿔서 연재한거같노,1
기안한테 미안하지도 않냐,1
네이버플러스로 쿠키를 49개 받지만 마지막날 2개가 남아도 여기엔 태우지 않으리ㅡㅡ,1
내용이 산으러 가는거 같으면서도 애매하다....,0
그래서 배다리는 언제 왕이 되는거지..,1
상겸씨는 현역 초등학생이신가요?,1
전달하고 싶은 내용이 뭐임,0
찐빼이로,1
GTO!!! ㅋㅋㅋ,1
난 이 만화에 스토리 작가가 배체돼있다는 게 놀라울 따름임,1
더이상 못보겠다 순위권에 왜 안내려감?,0
난여기까지다..,1
도저히 못보겠다,1
양아치가 등장안하면 스토리가 진행이 안되는 박태준 그는 대체.....,1
오토바이 튕기는 거 존나 웃기네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
분량을 떠나서 도대체가 뭔 내용이 이따위인지..,0
뭘 말하고 싶은걸까 이 작가는,1
멋있다,1
캐삭빵오졋고,1
스토리 왜이래.....,0
이럴꺼면 오토바이사고로 사망엔딩 해주세요,0
재밌는데 자룰이네 ㅉㅉ,1
난 월계동 호날두인데 ....,1
ㅈㄴ스토리가 gpt가씀?,1
나 중학교때 양아치들 대화 듣는거 같군,1
내용이없네,0
점점 산으로가네~,0
무슨 4컷만화냐?~~~~~~~,1
잠깐 나와봐,1
내가그릴게,1
하지말지.,0
늘 같은거 하려면 그러고도 니가작가라고 폼잡는게 이해가 안간다.,0
그림은 너보다 더 못 하지만 열심히 하는 사람이 많아.,1
초심도없는 것이 어디서,1
ㅋㅋㅋ 작가님 현실고증 ㅋㅋㅋ,1
머여이게,1
노잼,0
작가 정신연령이 몇살인지 존나 궁금하다 ㅋㅋ,1
이제 안볼듯,1
별점 실화?,1
진짜 저런 하류생들은 보자마자 오토바이 걸고 한판하자 이러냐?,1
ㅋㅋㅋㅋㅋㅋㅋ하차요,1
갈수록 너무 유치해지네,0
하차요,1
박만사 진짜 10극혐,1
뭐야,1
이게,1
그냥 회춘이나 그려줘요 아저씨,0
재미있는데 나만 그러냐,1
분량이고 나발이고 내용이 또 산으로 가네,0
종결지어라,1
분량이 불량이네,0
하는 짓까지 기안 따라하면 어떡해,0
굳이 달리려고왔다는데 오토바이까지 걸면서 달려야하는감?,0
분노의질주처럼 드래그뛰러 왔다는것도 아니고 ㅋㅋㅋ 내용이 슬슬 산으로~~~~ 그리고 전개는 만나서 달리자 하고 아직 달리지도않음ㅋㅋㅋㅋㅋ,0
담에 달리면서 3화정도 잡아먹겠네 ㅋㅋㅋㅋ,1
분량떠나서 내용 이게맞냐ㅋㅋㅋ먼산으로가네,0
이정도 퀄리티로 네이버웹툰에 들어온건 진짜 문제가 있다고 보네요,0
재정비좀 하고오심이..,0
너무 억지전개에 결과만 정해놓고 짜맞추는듯한 스토리라 이젠 보기힘드네요.,0
갑분 분노의질주찍네,1
배달왕은 이분이다.,1
그 정신을 기억하자.,1
https://m.youtube.com/watch?v=qgsrNPNkc7o,1
나가라,1
산으로 가는김에 쿨한 문신 고딩을 남주로 해보길,0
아니 ㅋㅋ 돈 버는 것에만 관심 있는 캐릭이 뭔 갑사기 정의의 사도 빙의해서 탐정수사한다고 나대냐ㅋㅋㅋ,0
뭘 배달하려는지 알아서 뭐하게,1
씨티에 안장3개 까는건 찐이다ㅎㅎ,1
내가 옛날에 그렇게 탔었거던ㅎㅎ,1
닌이평점도아깝다,0
니 오토바이 걸고 ㅋㅋㅋㅋㅋ분노의질주냐?,1
발이 이상하게 그려진게 있는거 같은데,0
하 참 ㅈㄴ 구리다,1
진짜ㅋㅋㅋ 이거 뭔 내용이냐,1
기안그림체에 배달왕이라니까,1
함 보고는 있는데.,1
좀 짧다..,0
기안 그립넹,1
도대체 몇세기적 감성인지.,0
유치하구만,1
19편 몰아봤는데 시간 가는 줄 몰랐다 그리고 아무것도 모르겠다..,0
걍 그럭적럭 재밌게 봤는데 댓글 열고 놀랬네,1
정말 재미없다...,0
쓰레기들 얘기로 관심만 사려는거 같음,1
이번화 요약:.....,1
어쩌라는거야,1
저 알바 아니구요,1
재밌는데 왜 그러지,1
진짜?,1
어떤 부분아 재미없는 거에요?,0
쟤는 오토바이걸고 넌 뭐 거는데? ㅋㅋㅋㅋㅋ,1
기안이 욕맥이지 말고 그만 연재해라,0
그냥 쿠키 안쓰고 보면 볼만한데 오바들 ㄴㄴ,0
이건 진짜 못참겟다,1
개연성이 너무 흉하게 없는데..?,0
흐음....,1
레시피가 필요한 부분인가,0
급 이니셜D,1
아니 누가 쿠키 꾸우라고 강요했냐고지들이 못 기다리고 질러놓고 ㅈㄹ이야 재미만있구만,1
그게 왜 그렇개되는겨,1
ㅋㅋ 한나 둘 복붙 ㅈㄴ웃기네,1
내용적다고 깐걸 복붙이랑 개연성 ㅈ도 없는 전개로해서 늘려?,0
진짜..,1
기안한테 감사해야겠다..,1
똥싸고있네,1
놨구나..,1
윈드브레이커냐 갑자기,1
뭔 개소리냐?,1
기안을 욕먹이는 작품.,0
나머지 5화들 다 5~6점 대 인게 개웃음벨이네ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
?,1
달리고 싶어서 왔는데 왜 시합을 해?,0
누가 쿠키 쓰랬냐?;;,0
걍 별점 5점대 밑으로 내려가면 연중시키면 안되냐? ㅋㅋ,0
친구야 응원한다!,1
그림 복붙 계속 거슬리네;;,0
여기서 하차합니다..,1
지가 뭔데 남의 오토바이에 내기를 걸어?,1
진짜 짜친다,1
하나둘 하나둘 ㅇㅈㄹ하는건 질뿍이 생각하네,1
학연 지연 혈연 개무섭다,1
이딴게 정식연재...,1
갑자기 오지랖으로 사건을 캐려해?,1
혼란을 틈 타,1
베댓 구걸하는 거지들 역겨우면 개추ㅋㅋㅋㅋ,1
이왕 산으로 간 거 나 베댓 시켜줘 형누나들,1
잠온당,1
그냥 딸배나 계속하십쇼 형님...,1
걍 오토바이 탐난다고 말해라 ㅋㅋㅋㅋ,1
갑자기 분위기 이니셜D,1
나름 볼만한데 ㅋㅋ 작가님 화이팅입니다.,1
웹툰도 종류별로 많은데 보고싶은것만보고 응원하면 되는거 아닌가??,1
왜 꼭 들어와서 보고 까고갈까??,1
시간이 꽤 많이 남는 부자들인가??,1
아님 그냥 워리어들인가??,1
정 까고싶음 얼굴보고 까지.....,1
숨어서 하는 짓하고는...ㅉㅉ,1
작업치네 ㅋㅋㅋㅋ,1
이러니까 사람들이 돈내고 안보지,0
역겨워서 댓글도 없네..,1
안쓰럽다,1
폭주족 1세대면 50 바라보는 나이인데...,1
.,1
에휴,1
ㄷ,1
ㄷ,1
오토바이로 가오잡는거면 ㅂㅅ 맞지 않냐,1
경찰들 저런 폭주족은 안잡고 무고한 남자만 잡누...,0
개짧누,1
댓글 평점은 별론데 1등이네ㅋㅋ,1
난 솔직히 걍 쌈마이한맛으로 재밌게 보는데,1
일단 지켜본다 방심하는순간 쿠키고 뭐고 없다 이말이야,1
초반엔 그래도 볼만하다 싶었는데...,0
점점 너무 심해요,0
이건,1
기안이 그립군병맛도 클라스가 있었어 ㅋ,1
걍 딸배청소년이야긴가,1
무슨전개냐,0
댓글들이 왜이렇게 부정적이지 라고 생각했는데 오늘편을 보니 아!,1
왜그랬는지알겠구나 하고 무릎을탁치게되네요,1
음 짧아~,0
이 웹툰은 쿠키 쓰는게 아님,1
구리구리 갈수록 구리,1
오토바이 걸고 시합을 왜해,0
딸배들아 배달이나 나가 ㅅㅂ,1
배댓 두개만있는거 봐도 망했네,1
네이버는 박만사라고 다 통과시키나보네,0
작가님과는 별개로 박만사 작품은 기안과는 다르게 차별성이나 의외성에서 오는 감동이 없음.,0
장점은 뻔하고 유치해도 보는 맛이 있으니까 저학년들한테는 통하지만 성인들한테는 점점 불량식품같은 거부감이 생기는 듯 그냥 생각없이 픽 웃고 마는 소빗거리 그 이상도 이하도 아닌.,0
물론 그것도 훌륭한 만화의 소재지만 그게 전부라면 빠르게 변하는 웹툰 시장에서 훅 갈 수 있다고 봄.,0
아니 무슨 헤븐즈라이더라고 감탄하다가 갑자기 저러는게 이해가 안되네요.,1
너무하십니다,1
작가님,1
뭔내용인디 대체.....,1
아니 근데 내용을 떠나서 분량이 이꼬라지일거면 3회 연재를 하던지 아님 걍 주 1회 연재하고 분량을 늘리던지 이게 뭐하는건지 모르겠네,0
왜 캐삭빵이냐 못봐주겠네,0
갑자기 윈드브레이커가됬냐,1
왜,1
누가 쿠키 쓰라고 목에 칼 들이댐?,1
본인 의지로 뒷 내용 궁금해서 봐놓고는 왜 찡찡대는거야 ㅋㅋㅋ 쿠키쿠키 거리는 사람들 좀 많이 짜침.,1
한편에 만원 쓴거처럼 부들거리는데 200원이잖아 ㅋㅋ,1
허,1
진짜 내용이 왜이래.....,0
베도에도 못올라올 내용아니냐?,0
누가이길까,1
달리러온거랑 오토바이걸고 내기하는게 뭔상관이야,1
여기도 1세대 ㅇㅈㄹ 떨고있네,1
갑자기 분노의질주??,1
갑자기 분노의질주,1
오물풍선같은 웹툰이네,1
이거,1
음..,1
아쉬운게 그냥 무슨 내용인지 하나도 모르겠습니다..,0
불편해서 못보겠다,0
10초 짜리 오토바이 빚진거야,1
기승전결이 아니라 기승안드로메다인데?...,0
뜬금없는 대결 전개,0
ㅎㅎㅎㅎㅎ,1
뺒겨?,1
500이나?,1
바본가,1
그림은 기안인데 내용은 박태준 외모지상주의얔ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅅㅂ 무슨 이런 ㅂ짬뽕이 다있냐,1
이딴 고구마 내용에 재미도 업ㅅ네 ㅋㅋ 요즘 트렌드 역행,0
패션왕 복학왕이랑은 근본적으로 다름ㅋㅋ,1
웹툰이 왤캐 성의가 없냐,0
이상해지네.,0
여기서하차.,1
하차,1
그냥 기안84 그림체 더보고 싶어서 본다ㅋㅋㅋㅋㅋ 내용은 진짜ㅋㅋㅋㅋ 바키가 더 정상적일듯,0
하차,1
짧은건가?????,1
잼있어서 순식간에 봐진건아니고???,1
뭐가짧다는거야,1
아니 진짜 이게 인맥아니었으면 네이버 웹툰에 올라갈 만화냐?,0
데뷔 못한 작가들 한트럭인데 에휴,1
어이 작가양반 일단은 한회마다 별점 1점 주고있쇼.,1
꼬박꼬박 안 잊어버리고 1점씩 주고있으니깐 정신차리고 연재해줘,0
그럼 10점 줄게,1
분량이 짧은건 일주일에 몇개씩이나 올라오니깐 그런것같아요.....,0
5점이라고??,1
잘못된거 아니냐?,0
걍 배달하세요...,0
근데 굳이 이런 내용의 스토리를 쓰는 이유가 뭔가요..,0
애들도 많이 볼 텐데 너무 무익을 넘어 해로운 내용인것 같아요.,0
싸움하는 만화들은 어느정도 이해하는데 이건 애들이 보고 호기심에 접근할 수 있을 만한 범죄를 다루는 내용이라 굳이 이런 내용을 다루는 이유가 뭔지 싶네요..,0
ㅎㅎㅎ,1
스토리 어떻게 안 되냐.,0
개억까에 고구마에 보는 독자들이 싫어하는 요소를 덕지덕지도 잘 버무렸네.,0
10화까지만 보고 하차한다.,1
하 진짜 네이버 웹툰 백만년만에 들어왔는데 이게 현실이구나 ㅋㅋㅋㅋㅋㅋㅋ,1
오래살고싶어서 그래?,1
아니 그니까 이게.,1
기안84년생놈이 그리던 그림체를 따라그리면 '히히 나도 기안84?' 라는 생각에서 나온 그림체라는거 아냐,1
여기에 더 무슨 말이 필요해?,1
도대체 재미만 좋구만 왜이리 까냐..,1
그만좀 까라,1
얘네회사는 문신없으면 그림을못그림?,1
미리보기 평점 보니 점점 정상화 되네.,1
본격적 전개되며 내용 좋아지는거 같다.,1
그동안 성급한 냄비들이 전개과정 못참고 별테했는데 결국 기다리면 되나보다.,1
미리보기 최신화가 아직 9점대 못 들어간건 무지성 별테꾼들의 억까 때문이겠지?,1
역시 박만사 만화는 상위권을 지킬만한 자격이 충분하다.,1
박태준이 자기 회사 이름 걸고 내는 만화는 믿고 봐도 된다.,1
다시 말한다.,1
네이버 웹툰에서 박태준 이름이 걸린건 믿고 봐라.,1
진짜 뭐 이딴 만화가 다있냐,1
이거 왜 3위임?,1
네이버 돈받음?,1
개재밌는데,1
주인공이 늑대로 변해서 일찐 쓸어버리는게 좀더 개연성 있을듯,0
❤️❤️❤️❤️ 화이팅!!,1
또 올게용!!,1
근데 글씨체도 기안작가님과 비슷하네요.,1
