no,appId,episodeId,userName,content,score,at,M_Label,M_Score
136,774358,27,박수빈,항상 좋은 그림 감사합니다!,-17,2022-06-21 01:23,clean,0.73
136,774358,27,박수빈,앞으로도 계속 잘 부탁드려요!,-17,2022-06-21 01:23,clean,0.63
137,774358,27,jyw3****,아오 그림체 언제까지 논할거냐,-16,2022-06-21 01:18,offensive,0.77
137,774358,27,jyw3****,그냥 좀 상황에맞게 보면안되냐.,-16,2022-06-21 01:18,offensive,0.51
137,774358,27,jyw3****,지겹다지겨워 작가불쌍하네,-16,2022-06-21 01:18,offensive,0.61
138,774358,27,헤이즈,로렌스쪽으로 참전 하겠네,2,2022-06-21 01:02,clean,0.59
139,774358,27,Ksw,쟤 크리스였어?,0,2022-06-21 00:43,hate,0.7
139,774358,27,Ksw,누군가 했네 ㄷㄷ,0,2022-06-21 00:43,offensive,0.68
140,774358,27,the8****,매주 같은 도그소리구나.,-22,2022-06-21 00:28,hate,0.94
140,774358,27,the8****,그림체 좋아진거라고요.,-22,2022-06-21 00:28,clean,0.66
140,774358,27,the8****,그리고 플로라 너무 기대된다 ^^,-22,2022-06-21 00:28,clean,0.74
140,774358,27,the8****,전에는 가슴이 너무 컸는데 이뻐졌을듯,-22,2022-06-21 00:28,clean,0.55
141,774358,27,하늘,이 웹툰은 그만 봐야겠네..,6,2022-06-21 00:19,offensive,0.49
141,774358,27,하늘,정도가 있지 여론조작 너무 역하다,6,2022-06-21 00:19,hate,0.77
141,774358,27,하늘,수고!,6,2022-06-21 00:19,hate,0.52
142,774358,27,투와가리가리,이런 취향이시면 레진가,248,2022-06-21 00:15,offensive,0.66
142,774358,27,투와가리가리,세요 무협물에 액션신이 하자있는게 좀 그렇네요,248,2022-06-21 00:15,offensive,0.7
143,774358,27,심심해,이 내용가지고 어떻게 이렇게 밑에 있다니ㅋㅋ그림체 바뀌고 이게 올라온건데,-8,2022-06-21 00:10,clean,0.57
144,774358,27,chun****,그림체는 개선된거같은데.....,2,2022-06-21 00:09,clean,0.64
144,774358,27,chun****,대화 장면이 90%네....,2,2022-06-21 00:09,offensive,0.7
144,774358,27,chun****,그 어떤 스릴도 흥미도 없는,2,2022-06-21 00:09,offensive,0.69
145,774358,27,hwa,2시간동안 쉬지않고 씨워서 100번이면 1분 넘긴애가 있는거 아닌가,1,2022-06-21 00:01,offensive,0.59
146,774358,27,asj1****,액션이랑 연출 부분이 뭔가,0,2022-06-20 23:46,offensive,0.5
146,774358,27,asj1****,너무 밋밋한데..,0,2022-06-20 23:46,offensive,0.69
147,774358,27,purelove,이거 소설로 보면 진짜 재밌는데 웹툰 평은 별로넹,-2,2022-06-20 23:46,offensive,0.56
148,774358,27,분당,알바가 사실이라니..,1,2022-06-20 23:46,offensive,0.7
148,774358,27,분당,이 만화를 통해 알게되었다.,1,2022-06-20 23:46,clean,0.61
149,774358,27,배금성,이거 원작 여성향임??,268,2022-06-20 23:45,clean,0.62
149,774358,27,배금성,그럼 그림체 이해되는데 진짜 모름,268,2022-06-20 23:45,clean,0.76
150,774358,27,곰팡이맛두부,그만 좀 찡찡대 진짜 뇌절 오지네,-6,2022-06-20 23:40,hate,0.95
150,774358,27,곰팡이맛두부,그냥 만화 좀 봐 싫은 소리 하지 말고,-6,2022-06-20 23:40,offensive,0.65
1,774358,32,가신지인,타이밍 좋게 도착했네 저렇게 극적인 상황에서 등장해야 영웅이 되는 것이다,0,2025-03-19 03:13,offensive,0.5
2,774358,32,제이스,공성측은 해자를 덮는 부대도 있고 수성측도 화살 주으러 다니는 부대도 있음,0,2025-03-05 08:05,offensive,0.48
2,774358,32,제이스,성 입구는 성문 하나가 아님 기병대 보내서 끊임없이 괴롭혀야 함,0,2025-03-05 08:05,hate,0.94
2,774358,32,제이스,수성이라고 성 안에서 개기면 말 그대로 개기는 거지 수성이 아님,0,2025-03-05 08:05,hate,0.73
2,774358,32,제이스,그리고 공성전은 병력 수가 2배면 시도는 할 수 있다,0,2025-03-05 08:05,offensive,0.5
2,774358,32,제이스,5배면 큰 피해 보고 이긴다,0,2025-03-05 08:05,offensive,0.61
2,774358,32,제이스,10배면 포위해서 굶겨죽인다임ㅋㅋㅋ,0,2025-03-05 08:05,hate,0.5
3,774358,32,뿌쪼,이 주제도 모르는게 왜 재밌게 보던거 돈 받고 망쳐대는거냐 진짜 꽃같네,0,2024-12-31 23:50,hate,0.92
4,774358,32,호빵,재밌게잘 봅니다,0,2024-12-12 17:14,clean,0.73
5,774358,32,시츄럽,말이 좋아 전략이지.,0,2024-10-23 02:21,offensive,0.49
5,774358,32,시츄럽,스스로 강해져야한다는고 말해 놓고 결국 배째란 식인거 자나..,0,2024-10-23 02:21,offensive,0.64
6,774358,32,이승현,괜찮은데...?,0,2024-10-16 23:40,offensive,0.54
7,774358,32,손나은,여자 와꾸는 정실감인데,0,2024-10-15 04:56,hate,0.92
8,774358,32,라인e,감사합니다.,0,2024-10-02 21:06,clean,0.52
9,774358,32,두두등장,플로라 ㅈㄴ 짜치네 ㅋㅋ 얼탱없노,0,2024-09-21 23:58,offensive,0.67
10,774358,32,yhli****,마지막 앤딩때마다 이상한 다음화예고 그림좀 안했으면 좋겠네ㅡㅡ,0,2024-09-19 10:16,offensive,0.54
11,774358,32,민찬,무료로 보면 재밌잖아 한잔해,0,2024-09-18 21:00,clean,0.78
12,774358,32,은빛날개,어떻게 전투씬들에 사람 얼굴만 컷컷크로 나오냐 ㅠㅠ,0,2024-05-27 00:36,clean,0.6
12,774358,32,은빛날개,진짜 좋은 소재인데....,0,2024-05-27 00:36,clean,0.74
12,774358,32,은빛날개,아오....,0,2024-05-27 00:36,offensive,0.68
13,774358,32,무적챠리,투구를 쓰고 활을 쏴..?,0,2024-05-13 20:44,offensive,0.62
14,774358,32,soon0219,아무리 생각해도 말이안되...,0,2024-05-09 16:40,offensive,0.68
14,774358,32,soon0219,전쟁중인데 원피스입고 그위에 갑옷입고 있는게...,0,2024-05-09 16:40,hate,0.83
14,774358,32,soon0219,이게말이되..??,0,2024-05-09 16:40,offensive,0.61
14,774358,32,soon0219,여자라도 전쟁나면 바지를입기마련이지않냐..??ㅋㅋ,0,2024-05-09 16:40,hate,0.76
15,774358,32,후드티,이전에 무슨 일 있었는지 몰랐던 나도 너무 댓글들이 말도 안되는걸로 토 잡아서 작가 까내려고해서 찾아보고 실제 의도가 내용과 연관 없는걸 알게 되었다.,6,2024-03-16 22:01,offensive,0.54
16,774358,32,자유,소재 신선하고 재밌을것 같길래 최근에 정주행 시작해서 보는데 흠...,1,2024-03-03 13:46,offensive,0.62
16,774358,32,자유,진짜 몰입이 하나도 안되고 나아질 기미도 안보이고 도저히 못보겠어서 여기서 하차..,1,2024-03-03 13:46,offensive,0.68
16,774358,32,자유,차라리 소설을 봐야하나;,1,2024-03-03 13:46,offensive,0.56
17,774358,32,0l빈,그린 라이트..?,0,2024-02-25 03:02,offensive,0.73
18,774358,32,서완규,와 2화 보고왔는데 여주?,0,2024-02-24 04:34,clean,0.88
18,774358,32,서완규,지금이 훨 이쁘네,0,2024-02-24 04:34,offensive,0.68
18,774358,32,서완규,같은 사람인줄 몰랐다,0,2024-02-24 04:34,offensive,0.49
18,774358,32,서완규,처음에,0,2024-02-24 04:34,clean,0.57
19,774358,32,수호천사,심지어 아니 전투 묘사하는게 너무 엉성해서 어디부터 지적해야할지 감도 못잡겠음.,1,2024-01-24 20:16,offensive,0.65
19,774358,32,수호천사,중세전투 이런거 하나도 모르고 공부안한게 티가 너무 남,1,2024-01-24 20:16,hate,0.72
20,774358,32,수호천사,액션만화인데 전투가 엉성하고 뭔 죄다 멍청이들인가 기본적인 것을 말해도 오오오 이러고 있어서 전혀 이입을 못하겠음.,2,2024-01-24 20:14,hate,0.64
20,774358,32,수호천사,장군들에게 공성전에서 청야전술 말하는걸 보고 장군과 영주가 오오오 이러는거가 일본 ㅈ세계물에서 유목민보고 이것은 치즈라는것이다 라고하는거랑 다를바가 뭐임?,2,2024-01-24 20:14,hate,0.88
20,774358,32,수호천사,내가 왠만해선 그냥 보는데 그림도 성의없고 전개도 성의없고 하..,2,2024-01-24 20:14,offensive,0.7
20,774358,32,수호천사,난 여기에서 ㅈㅈ칠란다,2,2024-01-24 20:14,offensive,0.66
21,774358,32,xxxi,몇년간 댓글 안남기는데 그림체 너프뿐만 아니라 연출까지 너프됐네..,2,2024-01-09 04:52,offensive,0.7
21,774358,32,xxxi,작가라는 이름에 먹칠하는 수준이네..,2,2024-01-09 04:52,offensive,0.63
21,774358,32,xxxi,아마추어 양판소 그 이상 그 이하도 아니네,2,2024-01-09 04:52,offensive,0.58
22,774358,32,79m,왜 갑자기 플레어에서 플레이가 됐다기 다시 플레어가 돼냐 ㅋㅋ,1,2023-12-26 20:15,offensive,0.55
23,774358,32,dimp****,양판소다 ㅋㅋㅋ,0,2023-12-25 19:55,offensive,0.59
23,774358,32,dimp****,이제는 걍 슥슥 대충 넘김...ㅠ,0,2023-12-25 19:55,clean,0.47
24,774358,32,dimp****,비삳탈출 각?,0,2023-12-25 19:53,offensive,0.61
25,774358,32,dimp****,공성전을 한시간?,1,2023-12-25 19:52,offensive,0.56
25,774358,32,dimp****,상식없노,1,2023-12-25 19:52,hate,0.68
26,774358,32,Canon,그림이 좀 많이 바뀌긴 했네 ㄷㄷ,0,2023-12-17 16:38,clean,0.56
27,774358,32,lkho****,자랑스러운 조센징개돼지들 멍석말이 하나는 세계1위!,0,2023-11-21 11:40,hate,0.96
27,774358,32,lkho****,자랑스럽다!,0,2023-11-21 11:40,clean,0.6
28,774358,32,테네tene,저 해자 한발이면 넘겠노,0,2023-11-13 08:02,hate,0.94
29,774358,32,nice****,음...,11,2023-11-07 13:35,offensive,0.71
29,774358,32,nice****,이제서야 보긴하는데 그림체가 바뀌긴했지만 크게 불편할 정도는 아니고 18화까지와 지금을 비교하자면 지금쪽이 이야기의 서사가 더 깔끔합니다.,11,2023-11-07 13:35,offensive,0.51
29,774358,32,nice****,18화 전까지는 사건 마다 캐릭터의 대사나 감정표현이 중국툰 마냥 유치한 장면이 중간중간 몰입을 방해하고 있다면 지금은 최소한 스토리와 감정표현의 명분이 있어 이야기의 흐름이 납득이 갑니다.,11,2023-11-07 13:35,offensive,0.7
29,774358,32,nice****,캐릭터 디자인만으로 까내려질 작품은 아닌듯합니다.,11,2023-11-07 13:35,offensive,0.47
30,774358,32,호롤로,대사가 오그라들어.,-1,2023-10-15 04:16,offensive,0.6
30,774358,32,호롤로,무아지경 결사항전 굳이 강조 안해도 되는 대사를 강조해서 오그라들고.,-1,2023-10-15 04:16,offensive,0.72
30,774358,32,호롤로,플레어.,-1,2023-10-15 04:16,offensive,0.62
30,774358,32,호롤로,투석기가 한발당 수십골드면 그냥 투석기를 쓰는게 낫지않나,-1,2023-10-15 04:16,offensive,0.69
31,774358,32,mou,플레이를 막아요?,1,2023-09-12 16:39,offensive,0.7
31,774358,32,mou,플레어 아니고?,1,2023-09-12 16:39,offensive,0.48
32,774358,32,권태윤,지금은아닐지몰라도 세계최강이 막는방법이있다는데 있겠지,0,2023-09-05 21:15,offensive,0.64
33,774358,32,arom****,재래식 전투에서 수성 병력보다 공성 병력이 최소 3배는 있어야한다는 걸 작가는 모르는 건가? ㅡㅡ,0,2023-08-22 20:15,hate,0.89
33,774358,32,arom****,에휴 요즘 웹툰이 얼마나 퀄리티가 높아지고 있는데;;;,0,2023-08-22 20:15,offensive,0.71
34,774358,32,짜장면,와 청야전술! +,0,2023-08-15 01:21,clean,0.65
34,774358,32,짜장면,공성전에서 공성무기 예상 못 함,0,2023-08-15 01:21,offensive,0.69
34,774358,32,짜장면,vs 공성전에서 꼴랑 세 배 들고 한 시간 컷 예상가슴이 옹졸해지는 싸움이네,0,2023-08-15 01:21,hate,0.76
35,774358,32,oj****,여기 찐따들 모임임?,4,2023-08-12 04:00,hate,0.79
35,774358,32,oj****,보는데 거슬리는거 없구만 자기 몸에도 없는 근육을 따지질 않나.,4,2023-08-12 04:00,offensive,0.6
35,774358,32,oj****,누가 칼들고 보라고 협박함?,4,2023-08-12 04:00,hate,0.88
35,774358,32,oj****,그냥 악플 달면서 사람 죽을려고 난리났노,4,2023-08-12 04:00,hate,0.73
36,774358,32,인네이트인텔리젼스,재미만 있는데 뭘 난리들일까,8,2023-08-09 19:57,offensive,0.59
37,774358,32,acs,중간에 플레이 오타있네,0,2023-08-03 00:10,offensive,0.63
38,774358,32,kss,로만..,0,2023-08-02 16:38,hate,0.61
38,774358,32,kss,로망이 느껴지는군...ㅋㅋㅋㅋ,0,2023-08-02 16:38,clean,0.54
39,774358,32,wind****,소설을 봤던 사람들은 정말이지 안본사람들을 배려하지 않는군...,1,2023-07-29 17:29,offensive,0.68
40,774358,32,김도현,플레어보고 놀랄 때 샤코인 줄,0,2023-07-27 12:46,offensive,0.46
41,774358,32,DayDream,아니 저 여캐 혼자 도서실 잠깐 들락거렸다가 사람이 바뀌는 묘사는 좀 어거지 아닌가ㅋㅋㅋㅋㅋ,-2,2023-07-27 02:03,offensive,0.73
41,774358,32,DayDream,빌드업 없이 사람만 급작스럽게 변하네..,-2,2023-07-27 02:03,offensive,0.73
41,774358,32,DayDream,뭔 걸스캔두잇 같은 거임?,-2,2023-07-27 02:03,hate,0.82
41,774358,32,DayDream,원작 소설도 이럼?,-2,2023-07-27 02:03,offensive,0.7
42,774358,32,072,해자가 너무 짧은거 아니냐,0,2023-07-25 18:53,offensive,0.64
43,774358,32,신승엽,진짜 탈코전사가 되어버렸노ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,-2,2023-07-23 17:09,hate,0.66
44,774358,32,김지수,갑자기 여자애가 일주일 도서관 갔다가 온실속화초에서 에이스로 변하는게 좀 이상해요..,2,2023-05-15 15:10,offensive,0.71
44,774358,32,김지수,그럼 쟤 빼고 나머지 어른들은 다 바보인건가..?,2,2023-05-15 15:10,hate,0.78
45,774358,32,cushion,1회차에도 생각했지만 왜 돌 투석기 성안에 배치되어 있지 않았을까 돌 추석이 여러대 힘 합치면 저 마법 투석기 박살 낼 수 있었을 것인데요,0,2023-05-08 23:05,offensive,0.54
46,774358,32,원칙,"잘 보고 있었는데, 그림 작가를 왜 바꿨는지 궁금하네요.",0,2023-05-05 14:55,offensive,0.62
47,774358,32,개남,겨울까지 버틴다더니 하루도 못버티네,1,2023-04-27 14:50,hate,0.77
48,774358,32,ReturnsHJ,개성 몰수당한 그림체 때문에 인물들이 다 고만고만하게 보입니다.,-1,2023-04-24 21:13,hate,0.53
48,774358,32,ReturnsHJ,안면인식 장애가 아니라 진짜 캐릭터들 전부 여고생들이 낙서할때 그저 예쁘게만 그리려고 비슷비슷하게 스케치하는 딱 그 느낌이예요,-1,2023-04-24 21:13,offensive,0.66
49,774358,32,영구바부,"카레안좋아하는 셰기가 카레집 가서 카레맛없다하고김치안좋아하는 셰기가 김치찌개집 가서 맛없다하고 돼지고기안좋아하는 셰기가 돼지고기집 가서 맛없다하고 재미없다면서, 니 취향 아니라면서 왜 기어이 와서 옝병을 하는거야 ?",-2,2023-04-23 21:59,hate,0.93
49,774358,32,영구바부,정신병자들아 위에 예시 잘 읽었지?,-2,2023-04-23 21:59,hate,0.93
49,774358,32,영구바부,니취향 아니면 보러 드러오질 마세요,-2,2023-04-23 21:59,hate,0.56
49,774358,32,영구바부,장애인들아,-2,2023-04-23 21:59,hate,0.96
50,774358,32,영구바부,파워생수 한판 해라,0,2023-04-23 20:57,offensive,0.59
51,774358,32,자구민,소신발언재밌음,0,2023-04-19 22:28,clean,0.74
52,774358,32,Dovin,아니씹 스토리가 왜 양판소느낌이 나나햇는데 진짜 바뀐거얐어?,-1,2023-03-15 00:40,offensive,0.58
52,774358,32,Dovin,그림작가만 바꿩성야지 ㅆ ㅉㅉ,-1,2023-03-15 00:40,offensive,0.7
53,774358,32,뭉햄,이얔ㅋㅋㅋㅋㅋㅋㅋㅋ 성벽 위에 메이드가 올라와 얘기를 하네,1,2023-03-14 22:00,hate,0.94
54,774358,32,김정열맨,불편하면 걍 하차하지 꾸역꾸역 겨드러와서 계속 하차한다고 댓글만 곱창내누 더럽게 할 짓 없는 🐕백수 ㅅHㄱㄱ!,1,2023-02-24 14:43,hate,0.95
54,774358,32,김정열맨,들인듯,1,2023-02-24 14:43,hate,0.96
55,774358,32,pla,뭐야,-1,2023-02-15 22:32,clean,0.56
55,774358,32,pla,우리 플로라 돌려줘요--,-1,2023-02-15 22:32,clean,0.64
56,774358,32,옛날,정주행 하니까 그림체 점점 좋아지는 게 작가 바뀌어서 그런 거임?,2,2023-02-06 06:57,offensive,0.57
56,774358,32,옛날,그림작가 바뀐 거 때문에 별점 낮은 거고?,2,2023-02-06 06:57,offensive,0.7
56,774358,32,옛날,난 오히려 1화 작화보고 하차할까 했는데,2,2023-02-06 06:57,offensive,0.64
57,774358,32,Akajin,해자 왜이리 얇냐..,0,2023-01-30 23:28,hate,0.58
57,774358,32,Akajin,거 점프하면 뛰어넘겠네 ㅋㅋ..,0,2023-01-30 23:28,hate,0.76
58,774358,32,비오는창가,치마갑옷 디자인 일본만화 고대로 베꼈네,-1,2023-01-25 03:31,hate,0.94
59,774358,32,엘디아,댓글들 왜이래유 첨에 바뀌었을땐 좀 적응안되었는데 이젠 볼만한데 익숙해져요 ㅠ,1,2023-01-21 16:42,clean,0.58
60,774358,32,김사격,오랜만에 재밌는작품 찾았다 싶었는데 순항을 못하고 왜캐 기우뚱거리냐...,1,2023-01-19 07:03,offensive,0.61
60,774358,32,김사격,침몰직전이네..,1,2023-01-19 07:03,offensive,0.69
60,774358,32,김사격,작품이 다른작품이 되버렸어...,1,2023-01-19 07:03,offensive,0.73
61,774358,32,bmo,탈코여전사 개 싫은데,0,2023-01-14 01:55,hate,0.96
61,774358,32,bmo,진짜,0,2023-01-14 01:55,clean,0.59
62,774358,32,lass****,성벽 해자를 성벽에 딱 붙여서 파도 성 안무너지나??ㅋㅋㅋㅋ,3,2023-01-12 14:01,hate,0.67
63,774358,32,lastlife,하ㅡㅡㅡ진짜 그래도 좀 봐주고있었는데 안되겠다,0,2023-01-02 09:43,offensive,0.62
64,774358,32,감자가눈을감자,그림체 바뀌고 원작충들 삔또 나가서 별태하네,-4,2022-12-21 01:10,hate,0.59
64,774358,32,감자가눈을감자,ㅋㅋㅋㅋ솔직히 이정도면 볼만하지,-4,2022-12-21 01:10,offensive,0.63
64,774358,32,감자가눈을감자,뭔 그리 불만이 많아,-4,2022-12-21 01:10,offensive,0.64
65,774358,32,머냐,"고작 3배병력으로 공성전을 1시간만에 끝낸다고,?",0,2022-12-15 19:29,offensive,0.65
66,774358,32,봉구,후다닥!!,0,2022-12-09 13:09,clean,0.62
66,774358,32,봉구,다급 보고 어이가없었음..,0,2022-12-09 13:09,offensive,0.73
66,774358,32,봉구,쯧쯧,0,2022-12-09 13:09,offensive,0.61
67,774358,32,ccho****,난 그림체 바뀐게 더 좋음.,-6,2022-12-09 00:42,clean,0.72
67,774358,32,ccho****,내용도 술술 잘 읽혀서 재미있게 보고 있음,-6,2022-12-09 00:42,clean,0.69
68,774358,32,YulanJeong,다들 쿠키생색들 그만내고 쿠키 그만 구우세요,3,2022-12-03 16:09,offensive,0.76
